babalog, 50 , 0.965499997138977
babalog, 60 , 0.9693999886512756
babalog, 70 , 0.9717000126838684
babalog, 80 , 0.9718999862670898
babalog, 90 , 0.9746999740600586
babalog, 100 , 0.9735000133514404
babalog, 110 , 0.9753999710083008
babalog, 120 , 0.9763000011444092
babalog, 130 , 0.9776999950408936
babalog, 140 , 0.977400004863739
babalog, 150 , 0.9761000275611877
babalog, 160 , 0.9776999950408936
babalog, 170 , 0.9771000146865845
babalog, 180 , 0.9751999974250793
babalog, 190 , 0.9783999919891357
babalog, 200 , 0.9750999808311462
babalog, 210 , 0.9786999821662903
babalog, 220 , 0.9789999723434448
babalog, 230 , 0.9790999889373779
babalog, 240 , 0.9794999957084656
babalog, 250 , 0.9799000024795532
babalog, 260 , 0.9797000288963318
babalog, 270 , 0.9779000282287598
babalog, 280 , 0.9811000227928162
babalog, 290 , 0.9794999957084656
babalog, 300 , 0.9789000153541565
babalog, 310 , 0.9789000153541565
babalog, 320 , 0.9783999919891357
babalog, 330 , 0.9765999913215637
babalog, 340 , 0.982200026512146
babalog, 350 , 0.978600025177002
babalog, 360 , 0.9776999950408936
babalog, 370 , 0.9810000061988831
babalog, 380 , 0.9812999963760376
babalog, 390 , 0.9793999791145325
babalog, 400 , 0.98089998960495
babalog, 410 , 0.979200005531311
babalog, 420 , 0.9800000190734863
babalog, 430 , 0.9797999858856201
babalog, 440 , 0.9810000061988831
babalog, 450 , 0.9790999889373779
babalog, 460 , 0.9801999926567078
babalog, 470 , 0.9829000234603882
babalog, 480 , 0.977400004863739
babalog, 490 , 0.9805999994277954
babalog, 500 , 0.9818000197410583
babalog, 510 , 0.9817000031471252
babalog, 520 , 0.9794999957084656
babalog, 530 , 0.9782000184059143
babalog, 540 , 0.9799000024795532
babalog, 550 , 0.9828000068664551
babalog, 560 , 0.979200005531311
babalog, 570 , 0.9782000184059143
babalog, 580 , 0.9814000129699707
babalog, 590 , 0.9803000092506409
babalog, 600 , 0.9807999730110168
babalog, 610 , 0.9790999889373779
babalog, 620 , 0.9822999835014343
babalog, 630 , 0.9807999730110168
babalog, 640 , 0.9805999994277954
babalog, 650 , 0.9771999716758728
babalog, 660 , 0.9807999730110168
babalog, 670 , 0.98089998960495
babalog, 680 , 0.9821000099182129
babalog, 690 , 0.9781000018119812
babalog, 700 , 0.9796000123023987
babalog, 710 , 0.9775999784469604
babalog, 720 , 0.9799000024795532
babalog, 730 , 0.9797999858856201
babalog, 740 , 0.9811000227928162
babalog, 750 , 0.980400025844574
babalog, 760 , 0.9817000031471252
babalog, 770 , 0.9804999828338623
babalog, 780 , 0.9799000024795532
babalog, 790 , 0.9805999994277954
babalog, 800 , 0.9805999994277954
babalog, 810 , 0.980400025844574
babalog, 820 , 0.9817000031471252
babalog, 830 , 0.9818000197410583
babalog, 840 , 0.9812999963760376
babalog, 850 , 0.9786999821662903
babalog, 860 , 0.9800999760627747
babalog, 870 , 0.9776999950408936
babalog, 880 , 0.9801999926567078
babalog, 890 , 0.9811000227928162
babalog, 900 , 0.98089998960495
babalog, 910 , 0.9794999957084656
babalog, 920 , 0.980400025844574
babalog, 930 , 0.9801999926567078
babalog, 940 , 0.9794999957084656
babalog, 950 , 0.9800999760627747
babalog, 960 , 0.9824000000953674
babalog, 970 , 0.9797999858856201
babalog, 980 , 0.974399983882904
babalog, 990 , 0.9807000160217285
babalog, 1000 , 0.980400025844574
babalog, 1010 , 0.9814000129699707
babalog, 1020 , 0.9796000123023987
babalog, 1030 , 0.9789000153541565
babalog, 1040 , 0.9803000092506409
